molecule_chembl_id,canonical_smiles,activity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,activityclass,index_x,value_x,property_x,scaffold_train_test_label_x,random_train_test_label_x,index_y,value_y,property_y,scaffold_train_test_label_y,random_train_test_label_y
,CC(C)n1cc(NC(=O)c2ccc(Nc3cnc4ccccc4n3)cc2)c(=O)n(C(C)C(=O)N[C@H]2CC(=O)OC2O)c1=O,,,,,,,,,,,,,362.0,7.9345,solubility,train,train
,CC(C)n1cc(NC(=O)c2ccc(Nc3cnc4ccccc4n3)cc2)c(=O)n(C2(C(=O)N[C@H]3CC(=O)OC3O)CC2)c1=O,,,,,,,,,,,,,1953.0,7.9395,solubility,train,train
,CC(C)n1cc(NC(=O)c2ccc(Nc3cnc4ccccc4n3)cc2)c(=O)n(CC(=O)N[C@H]2CC(=O)OC2O)c1=O,,,,,,,,,,,,,232.0,6.9191,solubility,train,train
,CC(C)n1cc(Nc2nc(N[C@H]3CC[C@H](N(C)C)CC3)c3cccn3n2)cn1,,,,,,,,8659.0,1.4,logd,test,test,,,,,
,CC(C)n1cc(Oc2nc3cnccc3c(=O)[nH]2)cn1,,,,,,,,1116.0,0.7,logd,train,train,,,,,
,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)cn1,,,,,,,,,,,,,617.0,4.0792,solubility,train,test
,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,,,,,,,,,,,,,600.0,5.0374,solubility,test,test
,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4s3)nc2)cn1,,,,,,,,,,,,,383.0,4.6232,solubility,train,train
,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4cnccc4[nH]3)nc2)cn1,,,,,,,,,,,,,238.0,4.6628,solubility,train,train
,CC(C)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,,,,,,,,9639.0,3.3,logd,train,train,,,,,
,CC(C)n1ccc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c21,,,,,,,,3616.0,0.1,logd,train,train,,,,,
,CC(C)n1cnc2cnc(Nc3ccnc(N4CCC(C(N)=O)CC4)n3)cc21,,,,,,,,3696.0,1.7,logd,train,train,,,,,
,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(-c3ncc[nH]3)c2)n1,,,,,,,,2470.0,2.4,logd,train,train,,,,,
,CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(C(N)=O)c2)n1,,,,,,,,8408.0,1.2,logd,train,train,,,,,
,CC(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3cc(-c4ccc(C(=O)O)cc4)nc(N(C)C)c3)CC1)C2,,,,,,,,7767.0,1.4,logd,test,train,,,,,
,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,,,,,,,,,,,,,6756.0,5.5763,solubility,train,train
,CC(C=C(c1cccs1)c1cccs1)[NH+](C)C,,,,,,,,,,,,,7136.0,5.8131,solubility,train,test
,CC(C=NNC(N)=O)=NNC(N)=O,,,,,,,,,,,,,11682.0,7.052,solubility,train,train
,CC(C=O)c1ccc2c(ccc3ccccc32)c1,,,,,,,,,,,,,4046.0,3.2986,solubility,train,train
,CC(CC(=O)NCc1ccccc1)C1CCCO1,,,,,,,,10393.0,2.1,logd,train,train,,,,,
,CC(CC(=O)NS(C)(=O)=O)c1cn(-c2ccc(Cl)cc2)nc1-c1ccncc1,,,,,,,,,,,,,1937.0,5.2304,solubility,train,train
,CC(CC(=O)Nc1ccccc1)C(=O)O,,,,,,,,,,,,,14007.0,9.385,solubility,train,train
,CC(CC(=O)O)Cc1ccccc1,,,,,,,,,,,,,7757.0,6.1657,solubility,train,test
,CC(CC(=O)O)c1cccc(-n2c(C(N)=O)cc3ccc(OC(F)(F)F)cc32)n1,,,,,,,,3216.0,0.9,logd,train,train,,,,,
,CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,,,,,,,,,,,,,6746.0,5.68835,solubility,train,train
,CC(CC(C)(C(=O)O)C(=O)O)C(=O)O,,,,,,,,,,,,,13583.0,8.898,solubility,train,train
,CC(CC(C)(C)C)OCN1C=CN(C)/C1=C/[NH+]=O,,,,,,,,,,,,,10322.0,7.9253,solubility,test,train
,CC(CC(C)O[N+](=O)[O-])O[N+](=O)[O-],,,,,,,,,,,,,13544.0,6.784,solubility,train,train
,CC(CC(O)(c1ccccc1)c1ccccc1)N(C)C,,,,,,,,,,,,,7450.0,5.9887,solubility,train,train
,CC(CC(c1ccccc1)c1ccccc1)[NH+](C)C,,,,,,,,,,,,,6238.0,5.2588,solubility,train,train
,CC(CC12CC3(C)CC(C)(CC(C)(C3)C1)C2)N(C)C,,,,,,,,,,,,,4464.0,3.8196,solubility,train,train
,CC(CC12CC3(C)CC(C)(CC(C)(C3)C1Cl)C2)N(C)C,,,,,,,,,,,,,4533.0,3.8907,solubility,train,train
,CC(CC12CC3CC(C1)CC(CC(C)N(C)C)(C3)C2)N(C)C,,,,,,,,,,,,,4776.0,4.1468,solubility,train,test
,CC(CC12CC3CC(CC(C3)C1)C2)N(C)C,,,,,,,,,,,,,6268.0,5.2788,solubility,train,train
,CC(CC12CC3CC(CC(C3)C1)C2)N(C)CC(=O)c1ccc(Cl)cc1,,,,,,,,,,,,,3762.0,2.8168,solubility,train,train
,CC(CC12CC3CC(CC(C3)C1)C2)N(C)CCO,,,,,,,,,,,,,7281.0,5.8987,solubility,train,test
,CC(CC12CC3CC(CC(C3)C1)C2)N(C)Cc1ccccc1,,,,,,,,,,,,,4035.0,3.2818,solubility,train,test
,CC(CC12CC3CC(CC(C3)C1)C2)N1CCCC1,,,,,,,,,,,,,4976.0,4.353,solubility,test,train
,CC(CC12CC3CC(CC(C3)C1)C2)N1CCN(O)CC1,,,,,,,,,,,,,6941.0,5.6872,solubility,train,train
,CC(CC12CC3CC(CC(C3)C1)C2)NCCO,,,,,,,,,,,,,7772.0,6.1784,solubility,train,train
,CC(CC12CC3CC(CC(C3)C1Cl)C2)N(C)C,,,,,,,,,,,,,5678.0,4.8825,solubility,train,test
,CC(CC1CCN(C(=O)OC(C)(C)C)CC1)OC(=O)N1CCc2cc(S(C)(=O)=O)ccc21,,,,,,,,5905.0,3.4,logd,test,train,,,,,
,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,,,,,,,,,,,,,3660.0,2.6055,solubility,train,train
,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,,,,,,,,,,,,,11923.0,3.85,solubility,train,train
,CC(CCC(=O)O)=NNC(=O)c1ccncc1,,,,,,,,,,,,,13774.0,7.408,solubility,test,train
,CC(CCC(=O)O)=NNC(=O)c1nccs1,,,,,,,,,,,,,13750.0,7.272,solubility,train,train
,CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,,,,,,,,,,,,,12976.0,4.6516,solubility,train,train
,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,,,,,,,,,,,,,12969.0,6.0191,solubility,train,train
,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,,,,,,,,,,,,,12977.0,4.6618,solubility,train,test
,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,,,,,,,,,,,,,12971.0,4.65,solubility,train,train
,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,,,,,,,,,,,,,12975.0,4.511033333333333,solubility,train,test
,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,,,,,,,,,,,,,12970.0,4.976066666666667,solubility,train,train
,CC(CCC(=O)O)NC(=O)c1ccccc1,,,,,,,,,,,,,13907.0,7.356,solubility,train,train
,CC(CCC(=O)O)c1ccccc1,,,,,,,,,,,,,8719.0,6.7168,solubility,train,train
,CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-],,,,,,,,,,,,,13547.0,6.325,solubility,train,train
,CC(CCC12CC3CC(CC(C3)C1)C2)N(C)C,,,,,,,,,,,,,5479.0,4.7615,solubility,train,train
,CC(CCCCC(C)[NH2+]Cc1ccccc1Cl)[NH2+]Cc1ccccc1Cl,,,,,,,,,,,,,3463.0,2.044,solubility,train,train
,CC(CCCCO[N+](=O)[O-])O[N+](=O)[O-],,,,,,,,,,,,,14528.0,6.159,solubility,train,train
,CC(CCCO[N+](=O)[O-])O[N+](=O)[O-],,,,,,,,,,,,,14527.0,6.563,solubility,train,train
,CC(CCC[N+](=O)[O-])OCn1cc[n+](C)c1/C=N/O,,,,,,,,56.0,-2.11,logd,train,train,,,,,
,CC(CCN1CCCCC1)(C(N)=O)c1cccc2ccccc12,,,,,,,,,,,,,5057.0,4.4181,solubility,train,train
,CC(CCN1CCCCC1)(C(N)=O)c1ccccc1,,,,,,,,,,,,,7102.0,5.7858,solubility,train,train
,CC(CCN1CCOCC1)(C(N)=O)c1cccc2ccccc12,,,,,,,,,,,,,7277.0,5.8962,solubility,train,train
,CC(CCN1CCOCC1)(C(N)=O)c1ccccc1,,,,,,,,,,,,,9581.0,7.2651,solubility,train,train
,CC(CCN1CCOCC1)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,,,,,,,,,,,,,366.0,5.46,solubility,train,train
,CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,,14129.0,6.757,solubility,train,train
,CC(CCNCCSS(=O)(=O)O)CC(C)(C)C,,,,,,,,,,,,,8890.0,6.8194,solubility,train,train
,CC(CCO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,,,,,,,,4993.0,3.4,logd,train,train,,,,,
,CC(CCO[N+](=O)[O-])O[N+](=O)[O-],,,,,,,,,,,,,13542.0,7.341,solubility,train,train
,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,,,,,,,,10394.0,2.4,logd,train,test,,,,,
,CC(CCc1ccccc1)NC(C)C(O)c1cc(I)c(O)c(I)c1,,,,,,,,,,,,,3664.0,2.6217,solubility,test,train
,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,,,,,,,,,,,,,9979.0,7.5707,solubility,test,train
,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,,,,,,,,10395.0,1.06,logd,test,train,6303.0,6.184133333333333,solubility,test,train
,CC(CCn1cc[n+](C)c1/C=N/O)C(C)(C)[N+](=O)[O-],,,,,,,,1152.0,-1.61,logd,train,train,,,,,
,CC(CN(C(C)C)C(C)C)OC(=O)N1c2ccccc2Sc2cccnc21,,,,,,,,,,,,,3510.0,2.2001,solubility,train,train
,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,,,,,,,,,,,,,7739.0,6.182449999999999,solubility,train,train
,CC(CN(C)C)C(C)OC(=O)c1ccc(N)cc1,,,,,,,,,,,,,9094.0,6.9334,solubility,train,train
,CC(CN(C)C)C(O)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,8342.0,6.4867,solubility,train,train
,CC(CN(C)C)C(c1ccccc1)c1ccccc1,,,,,,,,,,,,,7051.0,5.7553,solubility,train,train
,CC(CN(C)C)CC1(O)c2ccccc2CCc2ccccc21,,,,,,,,,,,,,4107.0,3.3833,solubility,train,train
,CC(CN(C)C)CC1(c2ccccc2)OC(C)(C)c2ccccc21,,,,,,,,,,,,,4535.0,3.8909,solubility,train,test
,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,,,,,,,,,,,,,4830.0,4.2128,solubility,train,test
,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,,,,,,,,,,,,,6062.0,5.1448,solubility,train,train
,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,,,,,,,,,,,,,3992.0,3.2098,solubility,train,train
,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,,,,,,,,,,,,,3920.0,3.29985,solubility,train,test
,CC(CN(C)C)N1c2ccccc2Sc2ccccc21,,,,,,,,,,,,,4383.0,3.7392,solubility,train,train
,CC(CN)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,,,,,,,,4657.0,1.1,logd,train,train,,,,,
,CC(CN1C=CN(C)C1=CN=O)N(C)C,,,,,,,,253.0,-2.81,logd,train,train,,,,,
,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,,,,,,,,,,,,,11277.0,9.5089,solubility,test,train
,CC(CN1CCC(O)(c2ccccc2)CC1)N(C(=O)c1ccco1)c1ccccc1,,,,,,,,,,,,,4653.0,4.0323,solubility,train,train
,CC(CN1CCCC1)(C(=O)c1ccccc1)c1ccccc1,,,,,,,,,,,,,5751.0,4.921,solubility,test,train
,CC(CN1CCCCC1)C(=O)c1ccccc1,,,,,,,,,,,,,7676.0,6.1223,solubility,test,test
,CC(CN1CCCCC1C)OC(=O)c1ccccc1,,,,,,,,,,,,,7003.0,5.7226,solubility,train,train
,CC(CN1CCN(CC(C)Nc2ccnc3cc(Cl)ccc23)CC1)Nc1ccnc2cc(Cl)ccc12,,,,,,,,,,,,,3211.0,0.8061,solubility,train,train
,CC(CN1CCN(c2ncccn2)CC1)C(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,3395.0,1.8488,solubility,test,train
,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,,,,,,,,,,,,,4462.0,3.8192,solubility,train,train
,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,,,,,,,,8267.0,2.79,logd,train,train,4458.0,4.92028,solubility,train,train
,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C,,,,,,,,,,,,,5951.0,6.1779,solubility,train,train
,CC(CN1c2ccccc2Sc2cccnc21)N(C)C,,,,,,,,,,,,,4710.0,4.0878,solubility,train,train
,CC(CNC1CCCCC1)OC(=O)c1ccccc1,,,,,,,,,,,,,8345.0,6.4885,solubility,test,train
,CC(CNCC1CCc2ccccc2N1)c1ccccc1,,,,,,,,,,,,,5793.0,4.9432,solubility,train,train
,CC(CNCCCN)CSP(=O)(O)O,,,,,,,,,,,,,10844.0,8.8065,solubility,train,train
,CC(CNS(=O)(=O)C(C)C)c1ccc(-c2ccc(C#N)cc2)cc1,,,,,,,,10398.0,3.5,logd,train,train,,,,,
,CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,,,,,,,,10399.0,2.87,logd,test,test,,,,,
,CC(CO)C(=O)N1[C@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)c2[nH]c3ccccc3c2C[C@H]1C,,,,,,,,8587.0,1.8,logd,train,train,,,,,
,CC(CO)Cc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,,,,,,,,5830.0,3.4,logd,train,train,,,,,
,CC(CO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,,,,,,,,3441.0,2.7,logd,train,test,,,,,
,CC(CO)c1ccc2c(c1)CCc1ccccc1-2,,,,,,,,,,,,,4130.0,3.4215,solubility,train,train
,CC(CO)c1ccc2c(ccc3ccccc32)c1,,,,,,,,,,,,,4418.0,3.7726,solubility,train,train
,CC(CO)c1ccc2oc(-c3ccccc3)nc2c1,,,,,,,,,,,,,5006.0,4.3758,solubility,train,train
,CC(COC(=O)C1CC2CC[N+]1(C)CC2)[N+](C)(C)C,,,,,,,,,,,,,11067.0,9.2805,solubility,train,train
,CC(COC(=O)N1CCc2cc(S(C)(=O)=O)cc(F)c21)C1CCN(C(=O)OC(C)(C)C)CC1,,,,,,,,5729.0,3.3,logd,test,train,,,,,
,CC(COC(=O)N1CCc2cc(S(C)(=O)=O)ccc21)C1CCN(C(=O)OC(C)(C)C)CC1,,,,,,,,621.0,3.4,logd,test,train,,,,,
,CC(COC(N)=O)(COC(=O)Nc1ccccc1)c1ccccc1,,,,,,,,,,,,,5083.0,4.4345,solubility,test,train
,CC(COC(N)=O)(COC(N)=O)c1ccccc1,,,,,,,,,,,,,9078.0,6.9204,solubility,train,test
,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,,,,,,,,,,,,,5346.0,4.65,solubility,train,train
,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,,,,,,,,10400.0,0.56,logd,train,train,9642.0,7.3063,solubility,train,train
,CC(CS(C)(=O)=O)OCn1cc[n+](C)c1/C=N/O,,,,,,,,55.0,-2.66,logd,train,test,,,,,
,CC(CSS(=O)(=O)O)NCCC#N,,,,,,,,,,,,,11374.0,9.6492,solubility,train,train
,CC(CSS(=O)(=O)O)NCCCN,,,,,,,,,,,,,11315.0,9.5771,solubility,train,test
,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,,,,,,,,4580.0,2.4,logd,train,train,,,,,
,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2nnc(CN(C)C)o2)CC1,,,,,,,,5313.0,1.1,logd,test,test,,,,,
,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,,,,,,,,3301.0,3.5,logd,train,train,,,,,
,CC(C[N+](C)(C)C)OC(=O)C1CC2CC[N+]1(C)CC2,,,,,,,,,,,,,11068.0,9.2805,solubility,train,train
,CC(C[N+](C)(C)C)OC(=O)c1ccccc1,,,,,,,,,,,,,10986.0,9.1471,solubility,train,train
,CC(C[N+](C)(C)C)OC(C)C[N+](C)(C)C,,,,,,,,,,,,,11131.0,9.3259,solubility,train,test
,CC(C[N+](C)(C)C)OC(N)=O,,,,,,,,,,,,,11275.0,9.5021,solubility,train,test
,CC(C[N+](C)(C)C)OCC[N+](C)(C)C,,,,,,,,,,,,,11146.0,9.339,solubility,train,train
,CC(C[NH+](C)C)C(C#N)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,6217.0,5.2438,solubility,train,train
,CC(C[NH3+])c1ccc2oc(-c3ccccc3)nc2c1,,,,,,,,,,,,,7516.0,6.029,solubility,train,test
,CC(Cc1ccc(C(C)C)cc1)NN,,,,,,,,,,,,,7526.0,6.0341,solubility,train,train
,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,,,,,,,,10401.0,-0.06,logd,test,train,10400.0,8.08355,solubility,train,train
,CC(Cc1ccc2c(c1)OCCO2)C(=O)Nc1ccc(Br)cc1,,,,,,,,1138.0,6.2,logd,train,train,,,,,
,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,,,,,,,,,,,,,9779.0,7.4033,solubility,train,train
,CC(Cc1ccc2c(c1)OCO2)NN,,,,,,,,,,,,,9414.0,7.1398,solubility,train,train
,CC(Cc1cccc(C(F)(F)F)c1)NCCO,,,,,,,,,,,,,9382.0,7.116,solubility,train,train
,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,,,,,,,,,,,,,4870.0,4.2569,solubility,train,test
,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,,,,,,,,10402.0,2.41,logd,train,train,,,,,
,CC(Cc1cccc(Cl)c1)NN,,,,,,,,,,,,,8714.0,6.7122,solubility,train,train
,CC(Cc1ccccc1)N(C)CCCl,,,,,,,,,,,,,8322.0,6.4797,solubility,train,train
,CC(Cc1ccccc1)N(C)Cc1ccco1,,,,,,,,,,,,,7705.0,6.1365,solubility,test,train
,CC(Cc1ccccc1)NCC1CCC(CNC(C)Cc2ccccc2)CC1,,,,,,,,,,,,,3502.0,2.174,solubility,train,train
,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,,,,,,,,,,,,,3952.0,3.151,solubility,test,test
,CC(Cc1ccccc1)NCCCCl,,,,,,,,,,,,,8000.0,6.90335,solubility,train,test
,CC(Cc1ccccc1)NCc1ccccc1Cl,,,,,,,,,,,,,5883.0,5.007,solubility,train,train
,CC(Cc1ccccc1)NN,,,,,,,,,,,,,10284.0,7.8847,solubility,train,test
,CC(Cc1ccccc1)NN(C)C,,,,,,,,,,,,,9319.0,7.0752,solubility,train,train
,CC(Cc1ccccc1)NNC(=O)C(O)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,5116.0,4.4602,solubility,train,train
,CC(Cc1ccccc1)OC(N)=O,,,,,,,,,,,,,8687.0,6.6926,solubility,train,train
,CC(Cc1ccccc1Cl)NN,,,,,,,,,,,,,8580.0,6.634,solubility,train,test
,CC(Cc1cn(-c2ccc(Cl)cc2)nc1-c1ccncc1)C(=O)NS(C)(=O)=O,,,,,,,,,,,,,309.0,5.2788,solubility,train,train
,CC(Cl)CCN(CCCl)CCCl,,,,,,,,,,,,,8040.0,6.3299,solubility,train,train
,CC(Cn1cc[n+](C)c1/C=N/O)NS(=O)(=O)C(F)(F)F,,,,,,,,2813.0,-0.82,logd,train,train,,,,,
,CC(N)(COP(=O)(O)O)C(=O)O,,,,,,,,10403.0,2.5,logd,train,train,,,,,
,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,,,,,,,,,,,,,10600.0,8.2964,solubility,train,train
,CC(N)(Cc1ccc(O)cc1)C(=O)O,,,,,,,,,,,,,10696.0,8.4988,solubility,train,train
,CC(N)C(O)c1ccc(O)c(O)c1,,,,,,,,,,,,,11382.0,9.6582,solubility,train,test
,CC(N)C(O)c1ccc(O)cc1,,,,,,,,,,,,,11418.0,9.6911,solubility,train,test
,CC(N)C(O)c1ccccc1,,,,,,,,,,,,,11441.0,9.7266,solubility,train,train
,CC(N)CC12CC3CC(CC(C3)C1)C2,,,,,,,,,,,,,7553.0,6.052,solubility,train,test
,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,,,,,,,,10404.0,0.48,logd,test,train,,,,,
,CC(N)Cc1ccc(Cl)cc1,,,,,,,,,,,,,9823.0,7.4349,solubility,train,train
,CC(N)Cc1ccc(F)cc1,,,,,,,,,,,,,10385.0,8.0189,solubility,train,test
,CC(N)Cc1ccc(O)cc1,,,,,,,,,,,,,10925.0,9.009,solubility,train,train
,CC(N)Cc1ccc2c(c1)OCO2,,,,,,,,,,,,,10384.0,8.0586,solubility,train,train
,CC(N)c1ccc(-c2cnc3c(-c4ccc(S(N)(=O)=O)c5ccccc45)cnn3c2)cc1,,,,,,,,,,,,,665.0,4.2343,solubility,train,train
,CC(NC(=O)C(N)c1ccccc1)c1ccccc1,,,,,,,,,,,,,14610.0,7.342,solubility,train,train
,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,,,,,,,10405.0,2.7,logd,train,test,,,,,
,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,,,,,,,,10406.0,2.4,logd,train,train,,,,,
,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1,,,,,,,,10407.0,1.0,logd,train,train,,,,,
,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,,,,,,,,10408.0,2.17,logd,train,train,,,,,
,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccn1,,,,,,,,10409.0,1.3,logd,test,test,,,,,
,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1cccnc1,,,,,,,,10410.0,1.2,logd,train,train,,,,,
,CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,,,,,,,,,,,,,14450.0,6.283,solubility,train,train
,CC(NC(=O)Cc1ccccc1)c1ccccc1,,,,,,,,,,,,,14213.0,5.813,solubility,train,train
,CC(NC(=O)c1cc(O)nc2ccccc12)c1ccccc1,,,,,,,,10411.0,2.2,logd,test,train,,,,,
,CC(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)O,,,,,,,,,,,,,14013.0,7.205,solubility,train,train
,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,,,,,,,10412.0,2.12,logd,train,train,,,,,
,CC(NCC(O)c1ccc([N+](=O)[O-])cc1)C12CC3CC(CC(C3)C1)C2,,,,,,,,10413.0,3.53,logd,test,test,,,,,
,CC(NCCO)C(O)c1ccccc1,,,,,,,,,,,,,11014.0,9.2091,solubility,train,train
,CC(NNC(=O)c1ccccc1)c1ccccc1,,,,,,,,,,,,,6596.0,5.4607,solubility,test,train
,CC(Nc1cc(=O)n(C)c2ccc(Nc3ccnc(Cl)c3C#N)cc12)c1ncccn1,,,,,,,,9373.0,1.4,logd,test,train,,,,,
,CC(Nc1cc(Cl)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,6741.0,3.2,logd,test,train,,,,,
,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)CCO)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,7862.0,1.5,logd,test,test,,,,,
,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCC(O)CC2)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,5901.0,1.8,logd,train,train,,,,,
,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCCC2)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,267.0,2.7,logd,train,train,,,,,
,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCCCC2)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,2684.0,3.1,logd,train,train,,,,,
,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCOCC2)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,2387.0,1.7,logd,test,test,,,,,
,CC(Nc1cc(F)ccc1F)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,1997.0,1.8,logd,test,train,,,,,
,CC(Nc1ccc(Br)cc1)C(=O)Nc1ccc2c(c1)OCCO2,,,,,,,,7095.0,5.3,logd,train,train,,,,,
,CC(Nc1ccc(F)c(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,4837.0,2.4,logd,test,train,,,,,
,CC(Nc1ccc(F)cc1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,,,,,,,,5898.0,1.5,logd,test,train,,,,,
,CC(Nc1ccc2c(c1)CCCC2)C(=O)Nc1ccc(Br)cc1,,,,,,,,1241.0,7.7,logd,train,train,,,,,
,CC(Nc1ccc2c(c1)NC(=O)CO2)C(=O)Nc1ccc(Br)cc1,,,,,,,,1242.0,4.2,logd,train,train,,,,,
,CC(Nc1ccc2c(c1)NCCC2)C(=O)Nc1ccc(Br)cc1,,,,,,,,2591.0,6.0,logd,test,test,,,,,
,CC(Nc1ccc2c(c1)NCCO2)C(=O)Nc1ccc(Br)cc1,,,,,,,,6446.0,4.8,logd,test,train,,,,,
,CC(Nc1ccc2c(c1)OCC(=O)N2)C(=O)Nc1ccc(Br)cc1,,,,,,,,1140.0,3.9,logd,train,test,,,,,
,CC(Nc1ccc2c(c1)OCCCO2)C(=O)Nc1ccc(Br)cc1,,,,,,,,7607.0,5.7,logd,train,test,,,,,
,CC(Nc1ccc2c(c1)OCCO2)C(=O)N(C)C,,,,,,,,1747.0,2.2,logd,train,train,,,,,
,CC(Nc1ccc2c(c1)OCCO2)C(=O)NC1CCCCC1,,,,,,,,5973.0,4.4,logd,test,train,,,,,
